value,timestamp,anomaly
0.5409336829707826,2022-03-22 00:00:00,False
0.3851589486521499,2022-03-22 00:30:00,False
0.5261588440101116,2022-03-22 01:00:00,False
-0.0063891759068492,2022-03-22 01:30:00,True
0.4380804612719237,2022-03-22 02:00:00,False
0.5358242630757958,2022-03-22 02:30:00,False
0.5327280707198256,2022-03-22 03:00:00,False
0.4800053304900611,2022-03-22 03:30:00,False
0.5398986802402259,2022-03-22 04:00:00,False
0.4412567422451016,2022-03-22 04:30:00,False
,2022-03-22 05:00:00,False
0.5318315673075091,2022-03-22 05:30:00,False
0.5222336062678886,2022-03-22 06:00:00,False
0.5225526690261608,2022-03-22 06:30:00,False
0.5309515727908489,2022-03-22 07:00:00,False
0.4978844336678623,2022-03-22 07:30:00,False
0.5398969393294181,2022-03-22 08:00:00,False
0.4470533755966928,2022-03-22 08:30:00,False
0.4633763698452595,2022-03-22 09:00:00,False
0.511257900278141,2022-03-22 09:30:00,False
0.5759653905956542,2022-03-22 10:00:00,False
0.5704328912754681,2022-03-22 10:30:00,False
0.4678243256973339,2022-03-22 11:00:00,False
0.4860147995275705,2022-03-22 11:30:00,False
0.5324321077937082,2022-03-22 12:00:00,False
0.510840222582916,2022-03-22 12:30:00,False
0.6383947409167575,2022-03-22 13:00:00,False
0.5095998493444813,2022-03-22 13:30:00,False
0.5080253928563767,2022-03-22 14:00:00,False
0.4842870377091446,2022-03-22 14:30:00,False
0.4292186996186381,2022-03-22 15:00:00,False
0.5304661511663852,2022-03-22 15:30:00,False
0.4652103421409559,2022-03-22 16:00:00,False
0.5581597068441291,2022-03-22 16:30:00,False
0.501786430662438,2022-03-22 17:00:00,False
0.4713829148206708,2022-03-22 17:30:00,False
0.4677396607550754,2022-03-22 18:00:00,False
0.5735402413316065,2022-03-22 18:30:00,False
0.4898553233595467,2022-03-22 19:00:00,False
0.4657280378173907,2022-03-22 19:30:00,False
,2022-03-22 20:00:00,False
,2022-03-22 20:30:00,False
0.5285027027175933,2022-03-22 21:00:00,False
0.4713807728861882,2022-03-22 21:30:00,False
0.5074887642366601,2022-03-22 22:00:00,False
0.5078539587266806,2022-03-22 22:30:00,False
0.4700207837075219,2022-03-22 23:00:00,False
0.5685458429180863,2022-03-22 23:30:00,False
0.5709284289533967,2022-03-23 00:00:00,False
0.5174163119690005,2022-03-23 00:30:00,False
0.476159120994147,2022-03-23 01:00:00,False
,2022-03-23 01:30:00,False
0.5236054613413977,2022-03-23 02:00:00,False
0.5281184089088871,2022-03-23 02:30:00,False
0.5703579905808046,2022-03-23 03:00:00,False
0.4752177447417831,2022-03-23 03:30:00,False
0.5272380679108685,2022-03-23 04:00:00,False
,2022-03-23 04:30:00,False
0.5536446360172774,2022-03-23 05:00:00,False
0.5866770724043642,2022-03-23 05:30:00,False
,2022-03-23 06:00:00,False
0.5893127908737678,2022-03-23 06:30:00,False
0.5822680287817285,2022-03-23 07:00:00,False
